0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4.745,1.443,7.833,4.487,6.897,0.566,8.676,6.135,0.896,42.013,0.685,0.217,0.602,0.043,0.043,0.658,0.486,8.257,2.032,3
4.512,1.366,16.292,6.879,7.557,0.494,9.76,6.902,0.882,39.228,0.614,0.275,0.521,0.096,0.096,0.637,0.652,28.015,3.743,5
4.488,1.326,7.167,2.847,5.115,0.663,6.146,4.346,0.908,39.743,0.698,0.233,0.633,0.017,0.017,0.667,0.714,7.143,1.89,3
4.944,1.4,10.87,5.169,9.064,0.628,9.93,7.021,0.916,54.954,0.688,0.297,0.494,0.11,0.11,0.709,0.765,29.824,3.862,3
4.837,1.463,17.158,8.367,9.468,0.534,9.637,6.814,0.892,42.393,0.656,0.257,0.636,0.023,0.023,0.598,0.691,26.255,3.623,5
4.66,1.415,10.542,5.218,7.395,0.708,11.254,7.958,0.937,77.771,0.617,0.25,0.506,0.103,0.103,0.853,0.795,24.641,3.51,4
4.461,1.326,17.455,6.858,7.396,0.544,10.665,7.542,0.898,46.918,0.599,0.365,0.391,0.087,0.087,0.696,0.667,37.333,4.32,2
4.536,1.338,8.882,3.66,6.181,0.669,8.219,5.812,0.92,52.962,0.662,0.35,0.42,0.14,0.14,0.8,0.6,12.6,2.51,3
4.784,1.46,9.267,5.257,7.701,0.748,8.821,6.238,0.941,74.359,0.633,0.25,0.557,0.057,0.057,0.864,0.773,13.136,2.563,4
4.75,1.412,8.222,4.28,7.105,0.736,8.96,6.335,0.939,71.956,0.73,0.259,0.537,0.046,0.046,0.759,0.714,14.286,2.673,3
4.526,1.397,15.258,6.851,7.518,0.474,10.3,7.283,0.879,39.181,0.624,0.271,0.546,0.088,0.088,0.58,0.662,35.112,4.19,1
4.333,1.233,7.895,2.042,4.631,0.7,8.573,6.062,0.929,60.726,0.64,0.375,0.458,0.052,0.052,0.74,0.667,16.0,2.828,3
4.625,1.419,22.6,9.967,8.7,0.525,9.668,6.836,0.889,41.68,0.593,0.318,0.453,0.06,0.06,0.667,0.688,30.25,3.889,1
4.302,1.302,10.667,3.935,5.431,0.703,9.743,6.889,0.933,68.314,0.625,0.258,0.525,0.1,0.1,0.833,0.839,21.806,3.302,4
4.489,1.367,10.444,4.614,6.417,0.665,9.117,6.446,0.922,57.121,0.654,0.276,0.602,0.057,0.057,0.756,0.706,16.941,2.91,5
4.392,1.392,19.556,8.463,7.194,0.574,7.613,5.383,0.893,38.352,0.602,0.264,0.538,0.057,0.057,0.679,0.679,12.893,2.539,1
4.571,1.373,21.182,8.877,8.308,0.622,9.499,6.717,0.913,52.219,0.657,0.268,0.464,0.085,0.085,0.68,0.634,16.488,2.871,2
4.209,1.282,15.714,5.664,5.803,0.7,7.342,5.191,0.924,52.902,0.609,0.343,0.433,0.075,0.075,0.806,0.913,19.174,3.096,2
4.778,1.417,12.0,5.807,8.393,0.861,5.167,3.653,0.958,78.861,0.611,0.273,0.591,0.091,0.091,0.909,0.667,2.667,1.155,3
4.483,1.343,13.8,5.639,7.071,0.57,8.202,5.799,0.895,40.495,0.599,0.306,0.54,0.048,0.048,0.677,0.763,22.132,3.327,2
4.168,1.305,19.0,7.222,5.902,0.695,6.771,4.788,0.92,48.194,0.589,0.357,0.411,0.089,0.089,0.768,0.9,16.2,2.846,2
4.735,1.387,17.087,7.438,8.891,0.59,11.703,8.275,0.912,56.286,0.626,0.329,0.504,0.045,0.045,0.748,0.679,37.346,4.321,1
4.894,1.493,18.45,9.226,9.906,0.58,11.14,7.877,0.908,52.85,0.642,0.316,0.468,0.084,0.084,0.7,0.64,30.72,3.919,1
4.333,1.343,17.5,7.081,6.689,0.676,6.929,4.899,0.916,46.438,0.619,0.292,0.492,0.077,0.077,0.785,0.895,15.211,2.758,2
4.152,1.265,14.571,5.016,5.337,0.608,8.682,6.139,0.906,46.672,0.608,0.339,0.435,0.056,0.056,0.694,0.643,17.357,2.946,2
4.52,1.358,13.13,5.551,7.167,0.609,10.588,7.487,0.913,54.886,0.662,0.275,0.445,0.12,0.12,0.755,0.782,33.618,4.1,2
4.228,1.344,12.95,5.315,5.505,0.452,7.27,5.141,0.857,28.539,0.517,0.343,0.373,0.112,0.112,0.537,0.478,10.522,2.294,2
4.919,1.341,12.333,5.046,9.248,0.628,10.811,7.645,0.918,58.777,0.635,0.314,0.495,0.096,0.096,0.755,0.814,39.051,4.419,4
4.965,1.567,16.333,9.265,10.092,0.39,13.657,9.657,0.868,40.447,0.679,0.273,0.492,0.071,0.071,0.506,0.498,56.251,5.303,1
4.835,1.481,10.833,6.108,8.445,0.6,9.675,6.841,0.908,49.921,0.627,0.344,0.503,0.061,0.061,0.73,0.696,27.161,3.685,4
4.229,1.292,13.714,5.0,5.64,0.698,6.838,4.835,0.921,49.157,0.594,0.351,0.439,0.07,0.07,0.754,0.8,12.8,2.53,1
4.26,1.307,11.538,4.329,5.405,0.68,8.328,5.889,0.923,55.464,0.647,0.278,0.546,0.041,0.041,0.804,0.704,13.37,2.586,4
4.762,1.347,12.724,5.266,8.443,0.577,11.088,7.841,0.907,52.308,0.645,0.286,0.601,0.029,0.029,0.681,0.647,28.471,3.773,5
4.292,1.344,16.0,6.506,6.297,0.688,6.736,4.763,0.918,46.847,0.635,0.311,0.426,0.098,0.098,0.754,0.842,13.474,2.596,2
4.263,1.333,16.5,6.578,6.192,0.697,6.935,4.904,0.921,49.659,0.606,0.317,0.433,0.083,0.083,0.767,0.842,13.474,2.596,2
4.465,1.363,14.368,6.093,7.056,0.612,10.107,7.147,0.912,53.296,0.615,0.333,0.476,0.054,0.054,0.774,0.696,27.161,3.685,2
4.681,1.341,12.273,5.017,7.911,0.719,8.348,5.903,0.933,63.31,0.659,0.292,0.539,0.079,0.079,0.809,0.885,20.346,3.19,4
4.274,1.308,19.5,7.446,6.528,0.632,6.841,4.838,0.904,40.438,0.598,0.314,0.443,0.114,0.114,0.729,0.773,13.136,2.563,2
4.494,1.407,19.462,8.604,7.756,0.565,8.99,6.357,0.897,43.169,0.605,0.32,0.49,0.059,0.059,0.706,0.694,23.592,3.435,1
4.634,1.37,16.235,6.903,8.235,0.652,10.835,7.661,0.924,63.088,0.609,0.268,0.512,0.06,0.06,0.81,0.844,32.089,4.006,1
4.538,1.353,11.345,4.795,6.913,0.517,9.372,6.627,0.886,39.949,0.638,0.295,0.533,0.062,0.062,0.643,0.645,25.806,3.592,4
5.569,1.338,9.286,3.825,12.089,0.677,5.458,3.859,0.907,36.7,0.646,0.31,0.595,0.024,0.024,0.81,0.769,7.692,1.961,3
4.795,1.496,9.0,5.57,7.666,0.709,7.673,5.426,0.928,56.872,0.624,0.288,0.63,0.041,0.041,0.836,0.81,13.762,2.623,3
4.972,1.514,9.0,5.784,8.656,0.806,6.835,4.833,0.949,76.251,0.667,0.271,0.625,0.021,0.021,0.875,0.923,11.077,2.353,3
4.34,1.38,7.692,3.694,4.569,0.71,7.1,5.02,0.926,53.054,0.69,0.304,0.449,0.072,0.072,0.725,0.571,6.857,1.852,3
4.286,1.268,15.4,5.383,6.192,0.632,9.606,6.793,0.916,54.132,0.597,0.304,0.529,0.043,0.043,0.819,0.857,30.857,3.928,2
4.752,1.466,13.0,6.777,8.44,0.564,8.629,6.102,0.895,41.644,0.585,0.27,0.584,0.058,0.058,0.613,0.541,10.811,2.325,5
5.124,1.602,14.138,8.833,10.7,0.502,10.174,7.194,0.886,41.242,0.69,0.276,0.488,0.074,0.074,0.59,0.538,22.615,3.363,1
4.625,1.36,11.792,5.062,7.5,0.583,9.808,6.935,0.904,48.324,0.608,0.256,0.616,0.047,0.047,0.703,0.659,19.114,3.091,4
4.353,1.388,12.889,5.814,6.196,0.664,7.149,5.055,0.914,46.045,0.586,0.338,0.471,0.103,0.103,0.765,0.696,11.13,2.359,4
4.473,1.364,12.222,5.268,6.736,0.7,7.342,5.191,0.924,52.902,0.636,0.3,0.5,0.057,0.057,0.743,0.81,13.762,2.623,2
4.595,1.326,11.16,4.411,7.188,0.627,10.477,7.408,0.917,57.19,0.659,0.266,0.554,0.054,0.054,0.734,0.714,25.0,3.536,4
4.662,1.383,10.231,4.725,7.319,0.699,8.064,5.702,0.927,57.427,0.729,0.258,0.536,0.062,0.062,0.753,0.84,17.64,2.97,4
4.712,1.434,18.524,8.561,8.895,0.571,11.256,7.959,0.906,52.039,0.63,0.253,0.58,0.041,0.041,0.673,0.774,37.161,4.311,5
5.157,1.541,12.778,7.581,10.657,0.552,11.843,8.374,0.903,51.629,0.62,0.302,0.579,0.028,0.028,0.698,0.733,46.151,4.804,5
4.471,1.36,8.0,3.581,5.446,0.728,8.489,6.003,0.935,66.497,0.647,0.273,0.568,0.045,0.045,0.852,0.75,13.5,2.598,4
4.971,1.526,11.611,6.949,9.391,0.689,9.961,7.043,0.93,66.302,0.656,0.248,0.606,0.044,0.044,0.766,0.853,24.735,3.517,5
4.602,1.404,16.625,7.455,8.096,0.476,9.512,6.726,0.876,37.107,0.607,0.26,0.558,0.05,0.05,0.603,0.651,26.683,3.653,1
4.572,1.312,11.161,4.246,7.061,0.517,9.623,6.805,0.887,40.83,0.639,0.244,0.584,0.032,0.032,0.615,0.778,32.667,4.041,4
5.351,1.541,12.333,7.398,11.661,0.838,5.096,3.604,0.951,66.649,0.649,0.292,0.625,0.0,0.0,0.875,0.857,5.143,1.604,5
4.218,1.303,15.0,5.636,5.764,0.648,8.33,5.89,0.915,50.414,0.618,0.284,0.549,0.069,0.069,0.716,0.69,13.793,2.626,2
4.787,1.38,15.944,6.91,9.058,0.585,9.917,7.012,0.905,49.027,0.641,0.25,0.587,0.038,0.038,0.707,0.783,28.174,3.753,5
4.84,1.42,18.25,8.285,9.586,0.548,8.109,5.734,0.888,38.1,0.676,0.318,0.514,0.034,0.034,0.608,0.574,15.511,2.785,5
4.82,1.428,14.136,6.769,9.001,0.64,11.284,7.979,0.922,62.754,0.63,0.291,0.571,0.031,0.031,0.75,0.719,29.491,3.84,5
4.733,1.44,11.357,5.834,8.002,0.553,9.87,6.979,0.897,45.192,0.632,0.279,0.607,0.06,0.06,0.637,0.643,23.143,3.402,4
4.515,1.386,16.833,7.331,7.634,0.703,7.065,4.996,0.924,51.556,0.634,0.297,0.5,0.078,0.078,0.797,0.895,15.211,2.758,2
4.684,1.447,9.5,5.194,7.222,0.789,4.867,3.441,0.935,48.937,0.632,0.292,0.625,0.042,0.042,0.958,1.0,7.0,1.871,3
4.0,1.143,7.0,0.626,2.291,1.0,2.646,1.871,1.0,37865.663,0.571,0.0,0.75,0.25,0.25,1.0,0.0,0.0,0.0,1
5.015,1.544,13.733,7.982,10.026,0.498,10.1,7.142,0.884,40.593,0.617,0.35,0.512,0.035,0.035,0.579,0.517,23.775,3.448,5
4.559,1.366,10.333,4.554,6.775,0.677,6.533,4.619,0.914,44.075,0.602,0.196,0.661,0.036,0.036,0.786,0.909,9.091,2.132,3
5.0,1.432,8.526,4.634,8.628,0.753,9.585,6.778,0.944,81.384,0.704,0.289,0.553,0.061,0.061,0.833,0.848,23.758,3.447,4
4.406,1.308,26.6,10.222,7.673,0.617,7.11,5.028,0.901,40.153,0.647,0.256,0.488,0.093,0.093,0.698,0.864,16.409,2.864,2
4.178,1.287,16.833,6.163,5.756,0.663,6.667,4.714,0.911,43.076,0.584,0.339,0.441,0.085,0.085,0.729,0.75,11.25,2.372,2
4.82,1.438,16.0,7.613,9.247,0.688,7.778,5.5,0.923,53.501,0.672,0.256,0.453,0.07,0.07,0.744,0.818,14.727,2.714,2
4.471,1.398,22.038,9.5,7.806,0.443,10.611,7.503,0.872,37.689,0.571,0.327,0.511,0.086,0.086,0.599,0.598,38.28,4.375,1
4.584,1.29,10.333,3.666,6.915,0.566,9.459,6.689,0.899,45.074,0.634,0.26,0.525,0.085,0.085,0.644,0.717,23.674,3.44,4
4.355,1.273,21.778,7.924,7.139,0.605,11.97,8.464,0.916,59.419,0.615,0.261,0.552,0.062,0.062,0.751,0.841,44.587,4.722,1
4.515,1.497,13.154,7.205,7.141,0.602,7.877,5.57,0.901,42.374,0.637,0.321,0.495,0.073,0.073,0.697,0.6,12.6,2.51,2
4.333,1.389,9.0,4.309,5.091,0.667,6.928,4.899,0.913,45.108,0.685,0.324,0.5,0.081,0.081,0.689,0.75,13.5,2.598,3
4.435,1.351,12.733,5.315,6.62,0.665,9.189,6.498,0.922,57.503,0.602,0.296,0.591,0.017,0.017,0.835,0.882,26.471,3.638,5
4.411,1.325,19.7,7.727,7.312,0.528,7.41,5.239,0.879,33.766,0.569,0.304,0.473,0.063,0.063,0.679,0.765,19.882,3.153,2
4.233,1.233,11.444,3.423,5.234,0.709,7.193,5.086,0.926,53.47,0.612,0.254,0.54,0.063,0.063,0.81,0.75,9.0,2.121,5
4.879,1.45,10.0,5.42,8.462,0.579,6.846,4.841,0.889,35.291,0.679,0.316,0.421,0.116,0.116,0.632,0.733,16.133,2.84,3
4.551,1.34,9.188,3.807,6.373,0.741,8.99,6.357,0.94,73.587,0.667,0.296,0.551,0.061,0.061,0.847,0.828,19.862,3.151,4
4.574,1.335,11.071,4.487,7.05,0.69,8.594,6.077,0.927,58.919,0.71,0.273,0.509,0.091,0.091,0.745,0.667,13.333,2.582,4
4.382,1.333,14.571,5.826,6.622,0.706,7.129,5.041,0.925,52.511,0.627,0.328,0.438,0.094,0.094,0.766,0.81,13.762,2.623,2
4.872,1.454,10.071,5.494,8.449,0.702,8.337,5.895,0.929,59.708,0.631,0.213,0.64,0.034,0.034,0.82,0.737,10.316,2.271,4
4.71,1.389,18.714,8.102,8.9,0.641,7.339,5.19,0.909,44.179,0.656,0.244,0.5,0.081,0.081,0.733,0.81,13.762,2.623,1
5.321,1.596,13.625,8.56,11.719,0.734,7.663,5.418,0.934,62.078,0.67,0.274,0.603,0.041,0.041,0.849,1.0,20.0,3.162,5
4.625,1.406,13.176,6.143,7.761,0.629,9.421,6.662,0.914,52.908,0.625,0.343,0.393,0.121,0.121,0.764,0.792,30.083,3.878,2
4.187,1.288,14.238,5.157,5.486,0.435,7.518,5.316,0.854,28.446,0.535,0.319,0.419,0.056,0.056,0.537,0.529,14.294,2.673,2
4.466,1.343,15.733,6.396,7.239,0.445,6.835,4.833,0.852,26.744,0.585,0.37,0.449,0.072,0.072,0.536,0.49,12.255,2.475,1
4.518,1.269,11.838,4.006,6.911,0.53,11.085,7.839,0.896,46.684,0.653,0.224,0.605,0.052,0.052,0.629,0.656,27.563,3.712,4
4.562,1.407,18.565,8.259,8.062,0.45,9.292,6.57,0.868,34.582,0.618,0.303,0.492,0.076,0.076,0.564,0.688,37.813,4.348,1
4.873,1.405,9.875,4.841,8.396,0.835,7.426,5.251,0.959,97.63,0.595,0.213,0.681,0.0,0.0,0.936,0.9,8.1,2.012,4
4.451,1.324,15.778,6.186,7.159,0.634,7.553,5.341,0.908,44.402,0.634,0.344,0.456,0.1,0.1,0.711,0.71,15.613,2.794,1
4.726,1.368,8.833,3.997,7.222,0.755,7.77,5.494,0.94,68.235,0.679,0.292,0.611,0.0,0.0,0.806,0.619,8.048,2.006,3
4.317,1.38,15.786,6.851,6.412,0.611,9.081,6.421,0.909,48.818,0.602,0.293,0.444,0.083,0.083,0.714,0.692,18.692,3.057,1
5.09,1.433,9.571,5.05,9.507,0.746,6.108,4.319,0.93,52.291,0.657,0.227,0.705,0.023,0.023,0.818,1.0,10.0,2.236,3
5.165,1.616,17.074,10.138,11.286,0.531,11.411,8.069,0.897,47.875,0.651,0.327,0.423,0.073,0.073,0.667,0.622,37.969,4.357,1
4.598,1.354,8.2,3.581,6.245,0.634,5.742,4.061,0.897,34.277,0.61,0.14,0.76,0.0,0.0,0.8,1.0,7.0,1.871,3
4.532,1.377,8.556,3.991,6.031,0.688,6.04,4.271,0.914,42.203,0.636,0.265,0.531,0.041,0.041,0.714,0.692,6.231,1.765,3
4.671,1.456,13.167,6.722,8.015,0.797,7.088,5.012,0.948,75.849,0.582,0.239,0.652,0.022,0.022,0.826,0.727,5.818,1.706,3
4.351,1.301,16.188,6.077,6.652,0.625,10.066,7.118,0.916,55.162,0.614,0.352,0.447,0.082,0.082,0.805,0.839,39.446,4.441,2
5.191,1.482,13.75,7.258,11.013,0.636,6.674,4.719,0.904,39.934,0.655,0.236,0.583,0.042,0.042,0.708,0.824,11.529,2.401,5
4.969,1.438,9.412,5.043,8.781,0.662,8.38,5.926,0.919,52.82,0.7,0.223,0.652,0.027,0.027,0.759,0.76,14.44,2.687,3
4.734,1.417,9.6,4.871,7.534,0.677,9.382,6.634,0.926,60.757,0.656,0.198,0.603,0.024,0.024,0.802,0.72,12.96,2.546,3
4.311,1.296,16.875,6.288,6.502,0.593,6.885,4.869,0.893,36.698,0.615,0.373,0.41,0.096,0.096,0.675,0.71,15.613,2.794,1
4.979,1.452,11.586,6.067,9.429,0.598,10.965,7.754,0.912,54.739,0.67,0.351,0.502,0.053,0.053,0.689,0.759,45.57,4.773,3
3.981,1.192,8.548,1.815,2.952,0.551,8.969,6.342,0.893,41.663,0.642,0.371,0.418,0.059,0.059,0.647,0.429,11.571,2.405,3
4.533,1.39,18.23,7.925,7.873,0.262,10.446,7.386,0.818,27.176,0.594,0.344,0.492,0.053,0.053,0.348,0.367,43.707,4.675,1
4.591,1.386,8.8,4.201,6.454,0.886,5.879,4.157,0.968,111.265,0.705,0.226,0.548,0.065,0.065,0.935,1.0,7.0,1.871,3
4.447,1.343,16.095,6.537,7.174,0.53,9.736,6.885,0.891,42.332,0.624,0.308,0.498,0.052,0.052,0.673,0.692,31.154,3.947,1
4.673,1.389,10.8,5.011,7.534,0.679,8.642,6.111,0.924,57.075,0.66,0.299,0.551,0.084,0.084,0.738,0.844,22.781,3.375,5
4.612,1.294,13.591,4.983,7.757,0.552,9.542,6.747,0.896,43.853,0.669,0.245,0.505,0.11,0.11,0.62,0.796,31.041,3.94,4
4.852,1.474,10.784,6.005,8.53,0.581,11.615,8.213,0.909,54.713,0.659,0.285,0.494,0.072,0.072,0.711,0.707,37.453,4.327,1
4.682,1.445,22.0,10.046,8.979,0.618,6.484,4.585,0.898,37.017,0.582,0.25,0.547,0.078,0.078,0.734,0.813,10.563,2.298,2
4.612,1.36,10.692,4.625,7.164,0.748,8.821,6.238,0.941,74.359,0.655,0.264,0.604,0.033,0.033,0.791,0.75,13.5,2.598,4
4.894,1.464,12.583,6.588,9.156,0.642,7.894,5.582,0.912,47.288,0.662,0.23,0.6,0.06,0.06,0.68,0.87,17.391,2.949,5
4.68,1.37,11.111,4.909,7.65,0.8,8.0,5.657,0.952,86.053,0.63,0.286,0.476,0.048,0.048,0.81,0.722,9.389,2.167,5
4.912,1.408,13.889,6.441,9.478,0.736,8.229,5.819,0.937,66.704,0.688,0.302,0.558,0.105,0.105,0.802,1.0,26.0,3.606,5
4.51,1.449,12.25,6.285,6.951,0.816,5.714,4.041,0.948,67.053,0.592,0.172,0.724,0.034,0.034,0.966,1.0,5.0,1.581,3
4.843,1.379,12.375,5.506,8.834,0.646,9.097,6.432,0.918,53.967,0.641,0.268,0.591,0.047,0.047,0.764,0.765,19.882,3.153,5
4.662,1.5,10.833,6.335,7.479,0.7,7.981,5.644,0.927,57.049,0.638,0.434,0.446,0.036,0.036,0.831,0.806,23.361,3.418,4
4.897,1.474,12.0,6.487,9.061,0.635,7.926,5.605,0.91,46.434,0.647,0.297,0.485,0.109,0.109,0.683,0.767,17.633,2.969,5
4.924,1.497,17.1,8.744,9.945,0.69,9.024,6.381,0.928,61.35,0.655,0.286,0.518,0.036,0.036,0.804,0.875,24.5,3.5,1
4.589,1.36,17.833,7.411,8.146,0.617,9.023,6.38,0.91,49.344,0.621,0.263,0.602,0.045,0.045,0.737,0.886,27.457,3.705,5
4.882,1.438,11.125,5.72,8.781,0.725,9.669,6.837,0.938,73.354,0.635,0.31,0.558,0.027,0.027,0.823,0.8,22.4,3.347,5
4.498,1.393,16.063,7.112,7.456,0.549,8.795,6.219,0.892,40.796,0.642,0.236,0.485,0.079,0.079,0.642,0.641,16.026,2.831,1
4.991,1.438,13.5,6.647,9.856,0.58,10.444,7.385,0.906,50.377,0.66,0.285,0.551,0.065,0.065,0.687,0.656,26.23,3.621,5
4.737,1.435,18.583,8.59,9.037,0.476,14.23,10.062,0.891,49.405,0.595,0.284,0.542,0.07,0.07,0.612,0.583,51.285,5.064,1
4.341,1.302,16.125,6.066,6.588,0.597,6.779,4.794,0.894,36.567,0.62,0.388,0.375,0.113,0.113,0.662,0.71,15.613,2.794,1
4.993,1.559,14.026,8.281,9.949,0.534,12.485,8.828,0.9,51.339,0.649,0.254,0.577,0.054,0.054,0.651,0.744,49.878,4.994,5
4.263,1.303,16.5,6.221,6.192,0.697,6.935,4.904,0.921,49.659,0.626,0.339,0.403,0.113,0.113,0.774,0.857,15.429,2.777,2
4.626,1.374,8.704,4.023,6.61,0.617,9.459,6.688,0.912,51.295,0.681,0.269,0.519,0.025,0.025,0.7,0.628,16.953,2.911,3
4.254,1.345,19.7,7.966,6.434,0.538,7.552,5.34,0.883,35.09,0.599,0.237,0.525,0.102,0.102,0.636,0.679,12.893,2.539,2
4.17,1.298,11.938,4.387,4.99,0.482,9.414,6.657,0.877,37.229,0.592,0.305,0.473,0.066,0.066,0.584,0.565,22.043,3.32,1
4.691,1.407,21.6,9.441,9.007,0.636,11.444,8.092,0.922,62.681,0.688,0.269,0.516,0.072,0.072,0.744,0.733,32.267,4.017,1
4.863,1.399,10.5,5.011,8.517,0.708,9.181,6.492,0.933,66.234,0.655,0.291,0.564,0.073,0.073,0.791,0.75,18.0,3.0,4
4.338,1.301,18.273,6.888,6.788,0.527,10.574,7.477,0.893,44.842,0.609,0.314,0.469,0.086,0.086,0.678,0.688,36.481,4.271,2
4.359,1.369,17.167,7.258,6.8,0.67,6.799,4.807,0.914,44.75,0.621,0.344,0.453,0.078,0.078,0.766,0.818,14.727,2.714,2
4.984,1.441,8.467,4.715,8.516,0.85,9.583,6.777,0.967,135.277,0.701,0.292,0.551,0.067,0.067,0.91,0.923,22.154,3.328,4
4.766,1.345,9.667,4.049,7.73,0.71,8.554,6.048,0.931,62.808,0.648,0.34,0.479,0.053,0.053,0.755,0.781,19.531,3.125,4
4.358,1.316,47.857,18.608,7.9,0.516,9.452,6.684,0.886,40.186,0.6,0.269,0.507,0.09,0.09,0.657,0.741,29.63,3.849,2
4.251,1.228,8.958,2.393,4.617,0.665,9.753,6.896,0.924,60.398,0.721,0.29,0.394,0.129,0.129,0.703,0.622,17.422,2.951,4
4.42,1.254,9.103,2.755,5.615,0.549,8.924,6.31,0.893,41.334,0.678,0.38,0.43,0.061,0.061,0.587,0.588,23.529,3.43,3
4.502,1.511,23.462,11.395,8.058,0.426,7.444,5.264,0.851,27.783,0.607,0.254,0.47,0.038,0.038,0.519,0.66,20.447,3.197,1
4.44,1.317,8.721,3.356,5.581,0.52,10.07,7.12,0.89,42.519,0.595,0.359,0.466,0.085,0.085,0.637,0.588,27.613,3.716,5
4.654,1.44,17.364,8.171,8.467,0.634,8.755,6.191,0.913,50.384,0.67,0.289,0.563,0.047,0.047,0.75,0.703,18.27,3.022,1
4.931,1.505,14.45,7.807,9.665,0.522,12.562,8.882,0.898,50.234,0.659,0.283,0.546,0.06,0.06,0.627,0.648,45.37,4.763,5
4.159,1.226,12.04,3.571,4.951,0.535,9.28,6.562,0.89,41.266,0.605,0.357,0.44,0.11,0.11,0.665,0.554,19.938,3.157,1
4.145,1.232,15.848,5.126,5.464,0.543,14.667,10.371,0.907,58.626,0.594,0.286,0.439,0.113,0.113,0.734,0.71,62.452,5.588,2
4.297,1.344,20.9,8.426,6.759,0.569,8.231,5.82,0.895,40.553,0.593,0.29,0.468,0.065,0.065,0.694,0.694,17.361,2.946,1
4.892,1.439,15.444,7.412,9.581,0.698,8.227,5.818,0.927,58.172,0.662,0.283,0.554,0.065,0.065,0.815,0.654,11.115,2.357,5
4.848,1.51,15.1,8.116,9.29,0.55,6.754,4.776,0.881,32.628,0.623,0.223,0.723,0.011,0.011,0.638,0.762,12.19,2.469,5
4.385,1.308,6.5,2.376,4.112,0.675,7.304,5.164,0.918,48.614,0.675,0.329,0.506,0.051,0.051,0.722,0.538,7.538,1.941,3
4.611,1.301,9.765,3.572,6.901,0.666,12.129,8.576,0.93,71.602,0.774,0.156,0.693,0.027,0.027,0.716,0.775,24.025,3.466,1
5.01,1.566,13.698,8.232,9.993,0.53,14.289,10.104,0.904,55.874,0.683,0.278,0.544,0.05,0.05,0.641,0.594,48.725,4.936,5
4.392,1.33,25.143,9.904,7.53,0.653,8.668,6.13,0.918,52.906,0.602,0.34,0.425,0.047,0.047,0.783,0.778,21.778,3.3,1
4.778,1.367,11.25,4.924,8.229,0.833,7.906,5.59,0.959,102.241,0.744,0.403,0.507,0.045,0.045,0.881,0.815,17.926,2.994,4
5.038,1.488,14.92,7.786,10.326,0.544,10.511,7.432,0.897,46.403,0.686,0.297,0.484,0.082,0.082,0.609,0.605,27.842,3.731,5
4.661,1.446,12.444,6.331,7.828,0.679,7.181,5.078,0.918,48.368,0.652,0.301,0.548,0.055,0.055,0.74,0.818,14.727,2.714,5
4.964,1.526,19.0,9.831,10.342,0.531,10.858,7.678,0.895,46.126,0.663,0.26,0.523,0.076,0.076,0.671,0.639,29.389,3.833,1
4.231,1.285,14.296,5.148,5.736,0.472,9.264,6.55,0.874,36.021,0.585,0.292,0.381,0.155,0.155,0.584,0.591,23.045,3.395,2
4.527,1.342,11.941,4.897,6.982,0.478,11.792,8.338,0.885,43.584,0.621,0.291,0.503,0.079,0.079,0.587,0.573,36.082,4.247,5
4.16,1.342,8.905,3.721,4.091,0.578,7.898,5.585,0.895,39.933,0.62,0.345,0.517,0.069,0.069,0.698,0.475,9.025,2.124,3
4.383,1.326,8.773,3.483,5.285,0.57,7.918,5.599,0.893,39.299,0.642,0.492,0.355,0.129,0.129,0.677,0.492,14.754,2.716,3
4.481,1.344,9.412,3.937,6.06,0.781,9.882,6.988,0.951,94.437,0.656,0.295,0.543,0.067,0.067,0.867,0.839,21.806,3.302,4
5.057,1.5,15.556,8.177,10.516,0.757,8.959,6.335,0.944,78.172,0.693,0.309,0.577,0.062,0.062,0.814,0.733,16.133,2.84,4
4.558,1.379,8.636,4.05,6.206,0.632,6.156,4.353,0.899,36.48,0.611,0.293,0.638,0.017,0.017,0.724,0.765,9.941,2.229,3
4.806,1.432,11.583,5.821,8.461,0.77,9.076,6.417,0.947,83.454,0.741,0.262,0.553,0.049,0.049,0.825,0.815,17.926,2.994,4
4.896,1.431,6.857,3.965,7.202,0.597,7.167,5.068,0.896,38.492,0.66,0.295,0.568,0.063,0.063,0.663,0.607,10.321,2.272,3
4.422,1.368,15.577,6.626,6.976,0.541,10.882,7.695,0.898,47.237,0.598,0.31,0.488,0.062,0.062,0.686,0.68,34.68,4.164,1
4.203,1.275,11.5,3.944,5.078,0.703,8.257,5.839,0.928,59.363,0.623,0.326,0.547,0.035,0.035,0.779,0.893,22.321,3.341,4
4.748,1.377,12.231,5.433,8.276,0.667,8.406,5.944,0.92,53.636,0.591,0.266,0.489,0.085,0.085,0.755,0.72,12.96,2.546,5
4.213,1.319,15.667,6.086,5.818,0.681,6.601,4.668,0.915,44.994,0.606,0.333,0.456,0.07,0.07,0.772,0.895,15.211,2.758,2
4.871,1.461,11.476,6.121,8.803,0.56,8.696,6.149,0.894,41.52,0.643,0.29,0.458,0.058,0.058,0.626,0.533,12.8,2.53,2
4.461,1.368,14.476,6.203,7.045,0.569,9.922,7.016,0.901,47.108,0.618,0.346,0.463,0.069,0.069,0.729,0.677,29.785,3.859,1
